bill_id,people_id,position
2037283,16500,112
2037283,16502,32
2037283,17981,36
2037283,18289,6
2037283,18301,35
2037283,18312,1
2037283,18314,55
2037283,18316,56
2037283,18332,107
2037283,19409,45
2037283,19694,84
2037283,20046,17
2037283,20056,26
2037283,20057,34
2037283,20061,43
2037283,20062,42
2037283,20069,47
2037283,20089,74
2037283,20090,75
2037283,20094,78
2037283,20111,90
2037283,20115,96
2037283,20116,99
2037283,21642,69
2037283,21923,52
2037283,21936,104
2037283,21955,81
2037283,21957,58
2037283,21962,98
2037283,21976,109
2037283,22929,15
2037283,22939,89
2037283,22966,11
2037283,23048,19
2037283,23999,13
2037283,24002,5
2037283,24004,24
2037283,24005,16
2037283,24011,29
2037283,24017,39
2037283,24018,38
2037283,24020,41
2037283,24021,44
2037283,24024,49
2037283,24030,51
2037283,24041,57
2037283,24049,60
2037283,24051,71
2037283,24052,67
2037283,24057,80
2037283,24061,92
2037283,24064,82
2037283,24065,97
2037283,24066,94
2037283,24913,63
2037283,24963,3
2037283,25216,66
2037283,25863,37
2037283,25866,111
2037283,25878,87
2037283,25883,31
2037283,25888,62
2037283,25892,113
2037283,25893,4
2037284,18300,1
2037285,18301,2
2037285,24010,3
2037285,24038,1
2037287,24007,1
2037287,24010,3
2037287,24022,2
2037288,20112,1
2037289,16471,4
2037289,20064,1
2037289,21647,2
2037289,25897,3
2037289,25914,5
2037290,9095,7
2037290,16452,3
2037290,16460,5
2037290,18290,2
2037290,20088,9
2037290,20109,1
2037290,21977,4
2037290,24010,8
2037290,24067,6
2037291,11909,1
2037292,8979,3
2037292,8997,6
2037292,9417,7
2037292,19499,4
2037292,22486,2
2037292,22487,1
2037292,25924,5
2037293,24863,1
2037294,15205,1
2037296,15313,1
2037296,18288,2
2037297,20297,1
2037298,18304,3
2037298,24007,2
2037298,24068,1
2037299,8963,7
2037299,9019,6
2037299,9029,8
2037299,9037,12
2037299,9077,37
2037299,9085,16
2037299,9095,18
2037299,9109,32
2037299,9137,26
2037299,9160,17
2037299,9167,28
2037299,9201,23
2037299,9360,13
2037299,11867,36
2037299,13869,1
2037299,14082,5
2037299,15235,20
2037299,15239,2
2037299,16492,10
2037299,16502,11
2037299,17981,31
2037299,18289,4
2037299,18316,15
2037299,18327,29
2037299,19694,22
2037299,20054,33
2037299,20103,30
2037299,21923,14
2037299,21936,34
2037299,21976,24
2037299,24002,3
2037299,24004,9
2037299,24051,19
2037299,24064,21
2037299,24065,27
2037299,24066,25
2037299,25868,35
2037300,16483,2
2037300,24045,3
2037300,24062,1
2037301,9255,1
2037301,9422,3
2037301,11199,2
2037302,9100,10
2037302,18287,2
2037302,18304,9
2037302,20069,7
2037302,20086,1
2037302,21955,3
2037302,21963,4
2037302,24007,6
2037302,24053,8
2037302,25875,5
2037303,9100,4
2037303,9234,8
2037303,14898,2
2037303,18289,3
2037303,20088,5
2037303,20115,7
2037303,24065,6
2037303,25201,1
2037304,8967,56
2037304,8976,68
2037304,8988,48
2037304,9037,23
2037304,9100,42
2037304,9109,53
2037304,9126,65
2037304,9140,21
2037304,9151,59
2037304,9175,19
2037304,9209,78
2037304,9211,50
2037304,9234,51
2037304,9237,54
2037304,9312,22
2037304,9389,16
2037304,11145,11
2037304,13318,12
2037304,13869,62
2037304,15224,73
2037304,15235,64
2037304,15240,77
2037304,16460,2
2037304,16483,3
2037304,16500,52
2037304,17981,41
2037304,18287,1
2037304,18289,35
2037304,18290,5
2037304,18295,74
2037304,18304,6
2037304,18309,25
2037304,18316,37
2037304,18327,71
2037304,18332,57
2037304,18335,46
2037304,19694,38
2037304,20044,15
2037304,20046,31
2037304,20050,79
2037304,20059,81
2037304,20064,44
2037304,20071,83
2037304,20074,55
2037304,20078,80
2037304,20083,72
2037304,20107,82
2037304,20120,9
2037304,21930,61
2037304,21959,4
2037304,21961,10
2037304,21964,8
2037304,21965,43
2037304,21966,34
2037304,21970,45
2037304,21977,13
2037304,22929,26
2037304,22967,14
2037304,23048,36
2037304,23998,18
2037304,23999,60
2037304,24007,7
2037304,24010,24
2037304,24021,32
2037304,24022,28
2037304,24024,33
2037304,24032,67
2037304,24035,47
2037304,24037,75
2037304,24041,27
2037304,24046,29
2037304,24050,69
2037304,24051,76
2037304,24056,30
2037304,24063,40
2037304,24064,20
2037304,24066,39
2037304,24067,49
2037304,24068,58
2037304,25867,70
2037304,25879,63
2037304,25882,66
2037304,25912,17
2037305,9217,1
2037306,8986,3
2037306,8997,4
2037306,9405,6
2037306,9434,1
2037306,9469,5
2037306,15053,7
2037306,15348,2
2037307,9100,5
2037307,14916,19
2037307,17981,21
2037307,18316,9
2037307,18327,10
2037307,18332,13
2037307,20048,2
2037307,20069,20
2037307,24020,16
2037307,24051,8
2037307,24056,11
2037307,24066,4
2037307,25216,6
2037307,25862,14
2037307,25863,7
2037307,25873,1
2037307,25875,17
2037307,25879,15
2037307,25885,18
2037307,25887,12
2037307,25888,3
2037307,25892,22
2037308,9019,6
2037308,9095,7
2037308,14082,2
2037308,17981,10
2037308,18287,3
2037308,18304,11
2037308,20057,15
2037308,20069,13
2037308,22939,12
2037308,22966,8
2037308,24023,9
2037308,24038,4
2037308,24040,1
2037308,24053,5
2037308,25878,14
2037309,18292,1
2037309,25924,2
2037310,9209,1
2037311,20297,1
2037312,8972,46
2037312,8976,4
2037312,8983,36
2037312,8988,8
2037312,9019,50
2037312,9025,47
2037312,9032,24
2037312,9037,11
2037312,9077,41
2037312,9083,32
2037312,9085,3
2037312,9089,59
2037312,9095,19
2037312,9100,7
2037312,9137,2
2037312,9140,9
2037312,11201,6
2037312,11867,16
2037312,14082,31
2037312,15234,21
2037312,15238,43
2037312,15241,27
2037312,16022,42
2037312,16485,1
2037312,16498,20
2037312,16502,18
2037312,18289,26
2037312,18308,48
2037312,18309,57
2037312,18316,49
2037312,20054,58
2037312,20059,35
2037312,20061,28
2037312,20062,45
2037312,20069,29
2037312,20089,40
2037312,20107,38
2037312,20115,10
2037312,21642,34
2037312,22929,33
2037312,23048,13
2037312,24011,52
2037312,24020,23
2037312,24030,54
2037312,24040,30
2037312,24041,17
2037312,24049,37
2037312,24051,39
2037312,24056,12
2037312,24059,14
2037312,24066,51
2037312,25216,25
2037312,25862,61
2037312,25863,5
2037312,25868,22
2037312,25875,44
2037312,25878,60
2037312,25885,53
2037312,25888,55
2037312,25889,56
2037312,25892,15
2037313,8963,9
2037313,9076,3
2037313,13869,5
2037313,14882,13
2037313,16269,10
2037313,16498,19
2037313,18304,7
2037313,18321,2
2037313,20091,18
2037313,20120,8
2037313,22929,11
2037313,24037,6
2037313,24038,16
2037313,25863,12
2037313,25868,14
2037313,25882,17
2037313,25888,15
2037313,25889,1
2037313,25912,4
2037314,8955,1
2037314,9021,10
2037314,9037,27
2037314,9077,24
2037314,9099,13
2037314,9100,5
2037314,9109,22
2037314,9138,17
2037314,9167,19
2037314,9234,21
2037314,15216,6
2037314,15236,2
2037314,16271,16
2037314,18297,15
2037314,18301,4
2037314,18332,26
2037314,20061,9
2037314,20062,20
2037314,20069,28
2037314,20089,11
2037314,24005,14
2037314,24052,23
2037314,24057,3
2037314,24066,25
2037314,25866,12
2037314,25878,18
2037314,25879,7
2037314,25881,8
2037315,9212,2
2037315,18292,4
2037315,19436,3
2037315,22004,1
2037316,20297,1
2037317,15348,2
2037317,18288,1
2037318,8963,3
2037318,8976,7
2037318,8995,6
2037318,9019,13
2037318,9050,38
2037318,9077,32
2037318,9085,20
2037318,9089,33
2037318,9095,30
2037318,9099,12
2037318,9100,8
2037318,9234,42
2037318,9312,11
2037318,11200,34
2037318,14090,41
2037318,14893,36
2037318,14920,16
2037318,15239,29
2037318,16022,10
2037318,16485,23
2037318,16488,24
2037318,16498,15
2037318,18316,19
2037318,18332,1
2037318,20056,21
2037318,20115,22
2037318,20116,17
2037318,21962,9
2037318,23048,4
2037318,23999,14
2037318,24002,18
2037318,24017,2
2037318,24018,27
2037318,24020,26
2037318,24040,39
2037318,24044,5
2037318,24051,25
2037318,25201,37
2037318,25875,40
2037318,25883,35
2037318,25885,31
2037318,25893,28
2037336,8988,6
2037336,9019,12
2037336,9100,9
2037336,9160,2
2037336,9192,1
2037336,9337,3
2037336,9394,10
2037336,15234,13
2037336,17510,19
2037336,18312,17
2037336,18316,4
2037336,18327,8
2037336,20090,18
2037336,21924,7
2037336,21961,15
2037336,24038,5
2037336,24045,14
2037336,25874,11
2037336,25883,16
2037336,25884,20
2037337,9213,20
2037337,9237,11
2037337,9381,7
2037337,11047,10
2037337,11099,1
2037337,15240,8
2037337,16477,13
2037337,16480,14
2037337,16483,2
2037337,18287,9
2037337,21939,5
2037337,21963,23
2037337,21967,3
2037337,21974,18
2037337,22915,22
2037337,22947,19
2037337,23997,17
2037337,24003,6
2037337,24007,24
2037337,24016,21
2037337,24025,15
2037337,24058,4
2037337,25906,12
2037337,25915,16
2037338,24053,1
2037338,25862,3
2037338,25874,2
2037339,16476,1
2037339,24016,2
2037340,9273,2
2037340,25892,1
2037341,9100,1
2037342,9279,1
2037342,21955,2
2037343,9023,1
2037343,21966,2
2037344,16271,2
2037344,21925,3
2037344,25921,1
2037432,8997,5
2037432,9107,2
2037432,9141,8
2037432,9417,9
2037432,9422,7
2037432,9473,6
2037432,14889,1
2037432,15348,3
2037432,18320,10
2037432,22004,4
2037436,16497,1
2037439,15418,1
2037442,18320,1
2037445,9211,1
2037494,9100,2
2037494,18295,1
2037495,20094,3
2037495,21923,2
2037495,21936,1
2037496,25908,1
2037497,14922,8
2037497,14924,6
2037497,16449,5
2037497,18286,2
2037497,18287,10
2037497,20064,4
2037497,21969,9
2037497,21971,1
2037497,22947,3
2037497,24038,11
2037497,25899,7
2037498,9217,1
2037498,15228,2
2037499,21962,1
2037500,24010,1
2037500,24016,2
2037501,16477,1
2037502,11201,3
2037502,24017,8
2037502,24041,5
2037502,24063,6
2037502,24066,4
2037502,25862,9
2037502,25863,2
2037502,25881,1
2037502,25888,7
2037503,8955,15
2037503,8967,48
2037503,8976,23
2037503,8983,47
2037503,8988,26
2037503,9019,38
2037503,9032,60
2037503,9037,8
2037503,9050,42
2037503,9070,35
2037503,9085,37
2037503,9089,34
2037503,9095,29
2037503,9099,52
2037503,9100,24
2037503,9109,17
2037503,9127,49
2037503,9137,32
2037503,9138,30
2037503,9140,51
2037503,9144,62
2037503,9160,16
2037503,9167,20
2037503,9234,64
2037503,9360,74
2037503,11867,69
2037503,13869,59
2037503,14026,1
2037503,14898,66
2037503,15205,75
2037503,15216,40
2037503,15234,18
2037503,15235,77
2037503,15238,50
2037503,16022,57
2037503,16485,22
2037503,16488,7
2037503,16492,36
2037503,16502,43
2037503,17981,67
2037503,18289,54
2037503,18297,33
2037503,18312,6
2037503,18314,2
2037503,18327,44
2037503,19694,39
2037503,20057,19
2037503,20061,14
2037503,20062,46
2037503,20089,3
2037503,20090,13
2037503,20094,10
2037503,20115,5
2037503,21642,73
2037503,21923,25
2037503,21936,58
2037503,22929,61
2037503,22939,45
2037503,24002,21
2037503,24005,9
2037503,24011,28
2037503,24017,41
2037503,24018,63
2037503,24020,65
2037503,24024,4
2037503,24030,55
2037503,24041,12
2037503,24049,71
2037503,24056,70
2037503,24057,11
2037503,24963,68
2037503,25864,76
2037503,25872,56
2037503,25878,27
2037503,25879,53
2037503,25883,72
2037503,25893,31
2037504,8989,2
2037504,9237,12
2037504,9346,16
2037504,11145,17
2037504,13318,24
2037504,16037,23
2037504,16471,19
2037504,16476,30
2037504,16477,3
2037504,18287,5
2037504,18304,8
2037504,18308,18
2037504,18309,4
2037504,18333,27
2037504,18335,1
2037504,20120,6
2037504,21932,7
2037504,21938,14
2037504,21946,20
2037504,21959,31
2037504,21963,29
2037504,21965,21
2037504,21968,25
2037504,21977,13
2037504,23182,26
2037504,24007,11
2037504,24038,10
2037504,24048,32
2037504,24066,9
2037504,25912,28
2037504,25922,15
2037504,26460,22
2037505,9099,1
2037505,9234,2
2037506,8957,2
2037506,16502,1
2037507,20048,2
2037507,24031,1
2037508,9213,6
2037508,9381,4
2037508,20075,7
2037508,21938,1
2037508,21946,3
2037508,21957,2
2037508,22939,5
2037508,24023,8
2037509,24045,1
2037509,25234,2
2037509,25894,3
2037509,25915,4
2037510,20078,3
2037510,20088,2
2037510,21973,1
2037510,25867,4
2037511,20110,1
2037512,21968,1
2037513,24010,2
2037513,24053,1
2037514,16454,1
2037515,21924,1
2037515,25861,2
2037515,25867,3
2037516,21941,2
2037516,21972,1
2037517,18301,1
2037517,21932,2
2037518,9025,1
2037519,9211,2
2037519,9217,7
2037519,9279,6
2037519,15228,5
2037519,15240,3
2037519,21924,1
2037519,21925,8
2037519,24034,9
2037519,25204,4
2037520,14882,5
2037520,18287,2
2037520,18289,6
2037520,18295,1
2037520,18304,3
2037520,20081,4
2037521,16502,2
2037521,24036,1
2037522,9337,2
2037522,20088,1
2037522,24007,3
2037523,14898,2
2037523,20045,1
2037524,8988,6
2037524,9109,5
2037524,9160,4
2037524,9201,2
2037524,16485,8
2037524,18312,3
2037524,20115,7
2037524,24017,9
2037524,24024,1
2037525,18287,2
2037525,18295,1
2037525,18304,3
2037526,8963,4
2037526,9100,12
2037526,9109,1
2037526,13869,7
2037526,14898,9
2037526,18295,11
2037526,18326,8
2037526,19694,5
2037526,20045,13
2037526,20067,6
2037526,24049,14
2037526,24071,2
2037526,24913,3
2037526,25864,10
2037527,9065,2
2037527,9161,1
2037528,16477,1
2037529,18304,3
2037529,21959,2
2037529,25880,1
2037530,18300,1
2037530,18332,2
2037530,23998,3
2037531,9100,5
2037531,24010,3
2037531,24041,4
2037531,24053,2
2037531,25201,1
2037532,9089,2
2037532,16458,3
2037532,20048,5
2037532,20090,6
2037532,20108,4
2037532,21950,7
2037532,23162,8
2037532,25876,1
2037533,11054,4
2037533,16460,6
2037533,21941,2
2037533,24001,1
2037533,24003,3
2037533,24035,7
2037533,25897,5
2037534,9389,8
2037534,11145,6
2037534,16477,5
2037534,19664,10
2037534,20066,9
2037534,21940,2
2037534,21963,11
2037534,23162,4
2037534,24015,1
2037534,24035,3
2037534,24038,14
2037534,25207,12
2037534,25904,13
2037534,25905,7
2037535,11077,3
2037535,16471,1
2037535,18290,2
2037535,24028,4
2037536,16502,1
2037537,9346,1
2037538,26460,1
2037539,9124,1
2037540,25927,1
2037542,18320,1
2037543,8981,11
2037543,8997,9
2037543,9414,10
2037543,9417,13
2037543,9422,3
2037543,9427,12
2037543,9445,7
2037543,9469,1
2037543,11080,2
2037543,16523,8
2037543,18329,5
2037543,19436,4
2037543,24863,6
2037544,9473,2
2037544,16519,1
2037544,19622,3
2037546,8981,6
2037546,8997,2
2037546,9004,7
2037546,9141,5
2037546,9434,1
2037546,9469,4
2037546,15350,3
2037546,19499,8
2037547,9444,1
2037547,15313,2
2037549,9405,1
2037550,9417,1
2037551,9172,3
2037551,9488,2
2037551,11074,1
2037553,22485,1
2037553,22487,2
2037554,11893,1
2037556,8997,3
2037556,9408,4
2037556,9422,2
2037556,9427,1
2037557,9417,1
2037559,20297,1
2037561,9491,1
2037561,16523,2
2037563,8981,7
2037563,9141,10
2037563,9483,9
2037563,9488,1
2037563,9624,4
2037563,11074,3
2037563,15350,8
2037563,16497,6
2037563,21702,2
2037563,22487,5
2037564,9443,1
2037564,9493,2
2037565,18288,1
2037565,20104,2
2037565,21702,4
2037565,26387,3
2037566,11893,1
2037568,9061,2
2037568,18288,1
2037569,8979,11
2037569,9061,7
2037569,9408,8
2037569,9443,1
2037569,9469,4
2037569,11199,5
2037569,15348,3
2037569,15418,9
2037569,16055,6
2037569,16519,2
2037569,21702,10
2037570,22003,1
2037615,9172,2
2037615,9255,5
2037615,16524,1
2037615,18294,4
2037615,22003,3
2037616,9172,3
2037616,9255,2
2037616,20297,1
2037618,11893,1
2037620,25927,1
2037621,9124,2
2037621,24863,1
2037623,8979,10
2037623,9047,1
2037623,9124,7
2037623,9405,9
2037623,9473,6
2037623,11199,3
2037623,15348,4
2037623,16055,8
2037623,19499,5
2037623,24549,2
2037624,8986,6
2037624,9444,3
2037624,9463,10
2037624,9624,4
2037624,15315,5
2037624,15418,2
2037624,16519,9
2037624,16523,8
2037624,18329,11
2037624,20297,7
2037624,24863,1
2037626,15313,1
2037627,9434,2
2037627,11893,1
2037629,9483,3
2037629,18320,1
2037629,19622,2
2037630,25927,1
2037632,25927,1
2037634,8979,6
2037634,9255,1
2037634,11909,5
2037634,14903,9
2037634,16523,4
2037634,18486,10
2037634,22005,8
2037634,24548,2
2037634,24549,7
2037634,25925,12
2037634,25927,11
2037634,26356,3
2037635,25927,1
2037638,9004,1
2037638,18320,2
2037639,11074,1
2037641,9469,1
2037643,9408,1
2037643,9484,2
2037644,8986,40
2037644,9047,10
2037644,9172,17
2037644,9212,9
2037644,9255,34
2037644,9414,39
2037644,9445,13
2037644,9459,30
2037644,9463,4
2037644,9484,3
2037644,9488,27
2037644,9496,11
2037644,11061,7
2037644,11074,31
2037644,11080,26
2037644,11199,16
2037644,11909,5
2037644,11971,15
2037644,14888,32
2037644,14889,25
2037644,15053,18
2037644,15313,41
2037644,15315,36
2037644,15348,12
2037644,16497,37
2037644,16519,28
2037644,16524,22
2037644,18294,21
2037644,18329,8
2037644,18413,33
2037644,18486,14
2037644,19622,20
2037644,20295,38
2037644,20297,23
2037644,22004,6
2037644,24548,35
2037644,24549,2
2037644,25925,19
2037644,25926,1
2037644,25927,24
2037644,26356,29
2037646,15313,1
2037647,20297,1
2037649,9444,2
2037649,16519,4
2037649,18485,3
2037649,24549,1
2037651,9057,3
2037651,9141,6
2037651,9417,4
2037651,9443,2
2037651,9469,1
2037651,15053,5
2037651,16055,8
2037651,22486,7
2037652,8979,10
2037652,8981,7
2037652,8997,3
2037652,9057,5
2037652,9061,9
2037652,9405,11
2037652,9422,1
2037652,9443,6
2037652,9459,2
2037652,9624,8
2037652,18485,4
2037654,8979,31
2037654,8981,17
2037654,8997,32
2037654,9004,3
2037654,9057,11
2037654,9061,13
2037654,9124,24
2037654,9141,1
2037654,9405,10
2037654,9408,16
2037654,9417,30
2037654,9431,18
2037654,9434,22
2037654,9443,29
2037654,9460,20
2037654,9463,4
2037654,9469,33
2037654,9473,26
2037654,9624,7
2037654,11199,5
2037654,14081,23
2037654,15053,9
2037654,15350,28
2037654,15418,14
2037654,16055,6
2037654,18329,21
2037654,18485,8
2037654,19499,25
2037654,20077,15
2037654,22004,12
2037654,22486,19
2037654,22487,27
2037654,25924,2
2037656,9141,3
2037656,9443,4
2037656,9469,6
2037656,14081,1
2037656,15350,2
2037656,24549,5
2037658,16497,3
2037658,18320,2
2037658,22487,1
2037659,8979,7
2037659,9004,5
2037659,9057,4
2037659,9107,1
2037659,9408,6
2037659,11199,2
2037659,14081,3
2037662,8979,10
2037662,8981,8
2037662,9047,4
2037662,9255,1
2037662,9434,2
2037662,9459,5
2037662,9491,9
2037662,14903,7
2037662,15418,6
2037662,20297,3
2037663,9141,2
2037663,16055,1
2037663,25924,3
2037665,9212,2
2037665,9469,1
2037667,8981,14
2037667,8997,11
2037667,9107,15
2037667,9124,13
2037667,9405,2
2037667,9408,1
2037667,9422,4
2037667,9434,16
2037667,9443,5
2037667,9460,9
2037667,9469,7
2037667,9473,17
2037667,11199,8
2037667,14081,10
2037667,18485,12
2037667,20104,18
2037667,22004,6
2037667,22486,3
2037668,8997,2
2037668,9443,4
2037668,9444,1
2037668,9496,3
2037671,9004,7
2037671,9427,2
2037671,9491,4
2037671,9493,1
2037671,16523,5
2037671,18292,6
2037671,19622,3
2037672,9445,2
2037672,11074,1
2037672,14888,9
2037672,16521,3
2037672,16524,4
2037672,18288,11
2037672,18413,5
2037672,22005,6
2037672,24548,7
2037672,24863,8
2037672,25925,10
2037672,25926,12
2037674,9004,4
2037674,9255,1
2037674,9434,2
2037674,9491,3
2037674,14903,5
2037674,18486,6
2037674,22003,7
2037674,22004,8
2037674,26387,9
2037676,8981,14
2037676,8986,16
2037676,8997,22
2037676,9061,10
2037676,9124,20
2037676,9141,21
2037676,9405,7
2037676,9408,13
2037676,9417,24
2037676,9422,1
2037676,9431,17
2037676,9443,23
2037676,9463,2
2037676,9469,15
2037676,9624,5
2037676,11199,3
2037676,14081,19
2037676,15053,6
2037676,15348,12
2037676,15418,11
2037676,16055,4
2037676,18329,18
2037676,21702,25
2037676,22004,9
2037676,24549,8
2037677,9408,1
2037677,19499,2
2037679,25927,1
2037680,9212,1
2037680,9443,2
2037680,9493,5
2037680,14888,4
2037680,18292,6
2037680,25924,3
2037682,9422,1
2037682,16524,2
2037684,22487,2
2037684,26387,1
2037686,9061,3
2037686,9405,1
2037686,9460,7
2037686,9469,5
2037686,11199,2
2037686,15348,4
2037686,15350,8
2037686,19499,6
2037687,9422,1
2037687,18486,2
2037689,9422,1
2037689,11893,2
2037691,9047,2
2037691,9061,15
2037691,9172,22
2037691,9255,3
2037691,9405,27
2037691,9417,28
2037691,9422,9
2037691,9427,14
2037691,9434,25
2037691,9443,13
2037691,9444,1
2037691,9459,5
2037691,9469,29
2037691,9493,20
2037691,11074,18
2037691,11080,21
2037691,11199,7
2037691,11907,12
2037691,11971,19
2037691,14888,8
2037691,15313,32
2037691,15348,6
2037691,15418,26
2037691,16055,31
2037691,18485,4
2037691,19622,16
2037691,21702,11
2037691,22004,17
2037691,22486,30
2037691,22487,10
2037691,24548,24
2037691,26356,23
2037828,8957,7
2037828,18297,1
2037828,21961,6
2037828,21968,2
2037828,24038,8
2037828,24042,4
2037828,25201,5
2037828,25216,3
2037828,25884,9
2037829,14924,1
2037829,24045,2
2037830,9222,9
2037830,9324,12
2037830,16452,11
2037830,16471,8
2037830,16477,6
2037830,18287,4
2037830,18335,1
2037830,20060,2
2037830,21946,10
2037830,24038,13
2037830,24067,7
2037830,25234,3
2037830,25917,5
2037831,14922,1
2037831,14924,3
2037831,24062,2
2037832,8976,6
2037832,9100,11
2037832,14882,3
2037832,14920,16
2037832,15235,12
2037832,15238,13
2037832,16498,10
2037832,18316,8
2037832,18326,14
2037832,20050,1
2037832,20086,9
2037832,23048,4
2037832,24021,5
2037832,24033,7
2037832,24049,18
2037832,24065,15
2037832,24913,17
2037832,24963,2
2037833,18333,1
2037834,9137,2
2037834,20065,4
2037834,24021,1
2037834,25885,3
2037835,24026,1
2037836,25910,2
2037836,26460,1
2037837,9099,2
2037837,16449,1
2037838,9100,3
2037838,9312,13
2037838,9340,5
2037838,13869,8
2037838,14898,11
2037838,15235,12
2037838,16500,14
2037838,16502,10
2037838,18295,2
2037838,18316,6
2037838,18326,1
2037838,20107,9
2037838,24065,4
2037838,25864,7
2037839,9209,1
2037839,14916,2
2037840,9032,1
2037840,11201,2
2037841,14085,1
2037841,14893,3
2037841,20071,4
2037841,21932,2
2037842,20091,1
2037842,25882,2
2037843,18304,3
2037843,20081,1
2037843,24032,2
2037844,18326,1
2037844,23182,2
2037845,9100,1
2037846,25865,1
2037847,11054,5
2037847,14922,4
2037847,18335,1
2037847,21974,3
2037847,24003,2
2037848,21936,1
2037928,9445,6
2037928,9493,12
2037928,9496,5
2037928,11061,3
2037928,14888,2
2037928,16519,1
2037928,18288,11
2037928,19622,8
2037928,20295,9
2037928,22003,4
2037928,24548,7
2037928,25926,13
2037928,26356,10
2037930,9037,1
2037930,11606,4
2037930,15239,3
2037930,20076,5
2037930,21386,2
2037930,24040,6
2037932,8963,9
2037932,8967,27
2037932,8972,2
2037932,8976,35
2037932,8983,23
2037932,9021,18
2037932,9025,30
2037932,9035,41
2037932,9077,19
2037932,9089,16
2037932,9100,3
2037932,9167,17
2037932,9234,31
2037932,9360,26
2037932,11201,8
2037932,14882,4
2037932,14893,24
2037932,14920,14
2037932,15205,42
2037932,15234,10
2037932,15238,28
2037932,15241,44
2037932,16022,1
2037932,16488,46
2037932,16498,29
2037932,18289,11
2037932,19409,37
2037932,19694,5
2037932,20062,6
2037932,20090,45
2037932,20103,40
2037932,20115,33
2037932,20116,34
2037932,21642,22
2037932,21936,21
2037932,21976,20
2037932,22939,7
2037932,24004,13
2037932,24011,36
2037932,24018,38
2037932,24020,39
2037932,24021,43
2037932,24057,32
2037932,24064,15
2037932,24066,12
2037932,24913,25
2037933,9100,1
2037935,23182,1
2037935,24059,2
2037936,9025,7
2037936,9100,4
2037936,9167,3
2037936,9312,5
2037936,13869,6
2037936,16454,9
2037936,16463,13
2037936,16500,20
2037936,18287,1
2037936,18309,8
2037936,20050,15
2037936,20103,14
2037936,20116,2
2037936,22939,18
2037936,24010,11
2037936,24038,12
2037936,24053,19
2037936,25862,17
2037936,25867,16
2037936,25874,10
2037937,11054,3
2037937,20066,4
2037937,21946,1
2037937,25901,2
2037939,20108,1
2037939,25914,2
2037940,9100,1
2037942,20074,1
2037942,24038,2
2037943,24018,1
2037944,8967,34
2037944,8972,68
2037944,8976,22
2037944,8983,42
2037944,8988,62
2037944,9029,47
2037944,9035,71
2037944,9037,23
2037944,9050,11
2037944,9059,3
2037944,9077,56
2037944,9085,59
2037944,9095,75
2037944,9099,63
2037944,9109,74
2037944,9121,80
2037944,9127,44
2037944,9138,7
2037944,9140,41
2037944,9144,64
2037944,9161,1
2037944,9201,2
2037944,9307,25
2037944,9312,45
2037944,9394,15
2037944,11201,13
2037944,11867,31
2037944,14090,46
2037944,14882,73
2037944,14898,21
2037944,15205,58
2037944,15235,78
2037944,15241,60
2037944,16488,40
2037944,16502,37
2037944,18295,14
2037944,18326,50
2037944,19409,5
2037944,20045,54
2037944,20046,17
2037944,20048,39
2037944,20050,20
2037944,20052,48
2037944,20059,77
2037944,20062,57
2037944,20081,6
2037944,20088,66
2037944,20091,43
2037944,20119,81
2037944,21642,53
2037944,21936,9
2037944,21955,16
2037944,21957,26
2037944,22929,12
2037944,22939,33
2037944,23048,8
2037944,23999,72
2037944,24020,61
2037944,24021,24
2037944,24027,52
2037944,24030,28
2037944,24033,36
2037944,24049,49
2037944,24051,70
2037944,24056,27
2037944,24063,51
2037944,24064,30
2037944,24065,18
2037944,24963,19
2037944,25863,67
2037944,25864,76
2037944,25865,10
2037944,25866,65
2037944,25872,32
2037944,25873,38
2037944,25875,29
2037944,25877,79
2037944,25886,69
2037944,25887,55
2037944,25888,35
2037944,25893,4
2037945,8995,2
2037945,18301,3
2037945,18332,5
2037945,24017,1
2037945,25893,4
2037947,20061,5
2037947,21923,2
2037947,24011,1
2037947,24024,3
2037947,24056,4
2037947,24064,6
2037947,24066,8
2037947,25864,7
2037949,20042,3
2037949,24062,7
2037949,25207,5
2037949,25895,4
2037949,25896,2
2037949,25901,6
2037949,25915,1
2037950,18310,1
2037950,24015,2
2037951,8963,27
2037951,8965,4
2037951,8983,28
2037951,9025,14
2037951,9100,12
2037951,9167,18
2037951,14085,2
2037951,15240,8
2037951,16498,24
2037951,18287,5
2037951,18297,7
2037951,18304,3
2037951,18309,10
2037951,18314,19
2037951,18316,9
2037951,18327,21
2037951,20052,26
2037951,20069,15
2037951,20115,25
2037951,21932,6
2037951,21961,11
2037951,23999,22
2037951,24020,23
2037951,25201,17
2037951,25216,13
2037951,25864,1
2037951,25872,16
2037951,25888,20
2037952,21930,5
2037952,25867,7
2037952,25881,3
2037952,25902,6
2037952,25903,1
2037952,25904,4
2037952,25914,2
2037954,9279,1
2037954,21955,2
2037955,9019,15
2037955,9023,12
2037955,9050,2
2037955,9100,5
2037955,9144,1
2037955,9160,10
2037955,14082,9
2037955,14920,17
2037955,17981,18
2037955,20062,4
2037955,20094,3
2037955,20115,6
2037955,21936,13
2037955,21957,11
2037955,21962,8
2037955,24056,16
2037955,24057,14
2037955,25863,7
2037955,25893,19
2037958,25915,1
2037959,9192,3
2037959,9337,20
2037959,11058,21
2037959,11077,31
2037959,16490,30
2037959,18287,18
2037959,18310,15
